product_code,product_name,buying_price,codigo_barras,marca_id,clave_sat
100048,"Llave ajustable (perico) 15' cromada mango de PVC, Truper",585,7506240674542,1,27111707
100049,"Llave ajustable (perico) 15' profesional cromada, Expert",825,7506240674535,2,27111707
100098,"Estuche con 10 cuchillas SK2 de 9 mm para cutter, Expert",28,7506240673903,2,27111503
100099,"Estuche con 10 cuchillas SK2 de 18 mm para cutter, Expert",49,7506240673910,2,27111503
100101,"Estuche con 50 cuchillas SK4 de 18 mm para cutter, Truper",135,7506240673941,1,27111503
100103,"Disco sierra 7-1/4' p/madera, 24 dientes centro 5/8', Expert",339,7506240675198,2,23231200
100104,"Disco sierra 7-1/4' p/madera, 40 dientes centro 5/8', Expert",415,7506240675181,2,23231200
100105,"Disco sierra 10' para madera, 40 dientes centro 1', Expert",665,7506240675174,2,23231200
100106,"Disco sierra 10' para madera, 60 dientes centro 1', Expert",785,7506240675167,2,23231200
100107,"Disco sierra 12' para madera, 40 dientes centro 1', Expert",965,7506240675150,2,23231200
100108,"Disco sierra 12' para madera, 60 dientes centro 1', Expert",1135,7506240675136,2,23231200
100109,"Disco sierra 10' p/aluminio, 100 dientes centro 5/8', Expert",1750,7506240675129,2,23231200
100121,"Serrucho de poda 13',hoja curva,7 DPP, mango madera, EXPERT",299,7506240672784,2,27111500
100122,"Serrucho de poda 13',hoja recta,7 DPP, mango madera, EXPERT",289,7506240672791,2,27111500
100128,"Disco lija 4-1/2' con respaldo de fibra, grano 120, TRUPER",17,7506240674863,1,27112742
100130,"Estuche con 10 cuchillas SK2 de 25 mm para cutter, Expert",125,7506240673927,2,27111503
100131,"Estuche con 50 cuchillas SK2 de 18 mm para cutter, Expert",215,7506240673934,2,27111503
100139,"Cavador giratorio de acero, mango 'T' 30', Truper",1150,7506240673156,1,21101606
10014,"Pala (lampa) recta, Perú, Truper",0,7506240607649,1,27112004
100142,"Prensa de ajuste rápido 6' uso rudo, cuerpo nylon, Expert",315,7506240675938,2,27112100
100143,"Prensa de ajuste rápido 12' uso rudo, cuerpo nylon, Expert",365,7506240675945,2,27112100
100144,"Prensa de ajuste rápido 24' uso rudo, cuerpo nylon, Expert",465,7506240675952,2,27112100
100145,"Suspensión para cascos, ajuste por matraca, Truper",93,7506240672739,1,31162800
100147,"Pala escarramán, puño 'Y', mango acero, Truper Expert",355,7506240673675,2,27112004
100148,Manguera 3/4' anti-torceduras 6 capas 30m conexiones d/metal,975,7506240673736,2,40142000
100153,2 estabilizadores calibre 15 p/carretillas TRUPER y EXPERT,55,7506240673293,1,31162800
100155,"Tornilleria con chumaceras para carretilla CAR-82, TRUPER",135,7506240673316,1,31162800
100156,"Tornilleria con chumaceras para carretilla TP-8, TRUPER",135,7506240673323,1,31162800
100158,"Bastidor de madera 39 x 48 mm para carretilla TP-8, TRUPER",229,7506240673347,1,31162800
100171,"Bomba sumergible hierro fundido, agua limpia, 1 HP, TRUPER",4500,7506240675341,1,40151500
100172,"Disco sierra 4-1/2' para madera, 24 dientes centro 3/8'",189,7506240675204,1,23231200
100173,"Gancho plástico naranja para manguera de jardín, Truper",77,7506240673699,1,31162800
100177,"Carretilla 8 ft3 Imponchable, bastidor tubular, Truper",2185,7506240674160,1,24101507
100178,"Carretilla concha plástica 6 ft Imponchable b/tubular,Truper",1725,7506240674177,1,24101507
100180,Cuña plástica para carretillas tipo americano,55,7506240673361,1,31162800
100182,Eje largo para carretillas tipo americano 2 llantas TRUPER,135,7506240673385,1,31162800
100197,"Serrucho plegable 7' hoja recta 11 DPP mango plástico,Truper",149,7506240676171,1,27111500
100198,"Serrucho plegable 10' hoja curva 5 DPP mango plástico,Truper",195,7506240676300,1,27112019
100250,"Combo esmeriladora 4-1/2', 850W,lentes y flexómetro,ERGO-PRO",965,7506240676393,1,31162800
100258,"Balero de bolas para patín traspaleta, Truper",72,7506240676386,1,24101700
100276,"Extintor portátil recargable 1 kg, polvo tipo ABC, Truper",399,7506240676140,1,31162800
100293,"Lentes de seguridad, gris con banda elástica, Active, Truper",93,7506240676829,1,46181811
100300,"Kit Compresor lub, 25L, manguera y pistola grav,127V, TRUPER",4850,7506240676720,1,40151616
100334,"Engrapadora tipo martillo, uso rudo, Truper",645,7506240680017,1,31162800
100353,"Protector solar plegable para casco, naranja con reflejante",139,7506240677260,1,39121719
100354,"Protector solar plegable para casco, verde con reflejante",139,7506240677277,1,39121719
100360,"Multímetro digital profesional, Truper",545,7506240677734,1,41113630
100361,Multimetro profesional con RMS verdadero y auto rango,805,7506240677741,1,41113630
100362,Multímetro profesional con RMS verdadero y auto rango Deluxe,1050,7506240677758,1,41113630
100370,"Lijadora de banda 4 x 24', 1200W, TRUPER INDUSTRIAL",3650,7506240676812,2,31162800
100416,"Carretilla 5.5ft3 Imponchable bastidor tubular,Truper Expert",2115,7506240676911,2,24101507
100417,"Carretilla 6ft3 Imponchable, bastidor tubular, Truper Expert",2195,7506240676928,2,24101507
100430,"Bomba centrífuga para agua, 1 HP, TRUPER",2325,7506240676881,1,40151503
100433,"Bomba centrífuga para agua, 1 HP, TRUPER EXPERT",2595,7506240676850,2,40151503
100435,"Afilador para herramientas de corte, Truper",109,7506240678861,1,27111554
100436,"Lijadora manual base de aluminio 8 x 24 cm, Truper",219,7506240678465,1,31162800
100495,"Escalera multiposición 12 peldaños, Tipo I, Truper",3650,7506240677772,1,30191500
100503,"Estuche con 7 puntas de cruz combinadas largo 1', Expert",46,7506240677611,2,27113200
100504,"Estuche con 7 puntas de cruz combinadas largo 2', Expert",70,7506240677628,2,27113200
100505,"Estuche con 6 puntas planas combinadas largo 1', Expert",46,7506240677635,2,27113200
100506,"Estuche con 6 puntas planas combinadas largo 2', Expert",65,7506240677642,2,27113200
100516,"Pinza niveladora de azulejos, TRUPER",179,7506240678793,1,31162800
100518,"Bolsa con 100 cuñas para nivelación de azulejos, TRUPER",139,7506240678816,1,31162800
100652,"Tijera para ramas 38 cm, mgos de aluminio, TRUPER EXPERT",255,7506240678632,2,44121618
100655,"Machete rambo 12', cacha inyectada negra, TRUPER",109,7506240678267,1,27112001
100662,"Pinza 5' de corte para electrónica, Truper Expert",109,7506240678038,2,27112105
10067,"Bomba extractora de aceites con manivela, Truper",905,7501206656020,1,40151500
100679,2 puños para bastidor tubular p/carretillas TRUPER y EXPERT,39,7506240677925,2,31162800
100696,Desarmador de precisión punta triwing Y000 mango ergonómico,24,7506240682622,1,27111701
100697,Desarmador de precisión pentalobe PL1 mango ergonómico,24,7506240682639,1,27111701
10070,"Bomba periférica 1HP, altura máx 70m, uso agrícola, EXPERT",2395,7501206613757,2,21101800
100733,"Remachadora de uso rudo tipo tijera, 13', Truper",425,7506240679370,1,31162800
100752,"Azadón dos cuernos, mango de madera 54', TRUPER",187,7506240678182,1,27112002
100754,"Concha plástica para carretilla TP-8, TRUPER",785,7506240678205,1,31162800
100777,"Blíster con 2 caimanes para cables pasa corriente, Truper",93,7506240679844,1,39121441
100778,"Bomba autocebante para uso con taladro, TRUPER",299,7506240680260,1,31162800
100779,"Clavadora y engrapadora neumática profesional, calibre 18",1275,7506240679448,1,31162800
100785,Juego 7 piezas de martillos y entibadores para hojalatero,2150,7506240682004,1,27113200
100787,"Báscula electrónica para equipaje, de pilas, 50 kg, Truper",179,7506240685128,1,41111500
100788,"Báscula electrónica colgante, de pilas, 300 kg, Truper",1525,7506240690016,1,41111500
10079,"Carretilla 5 ft3 Imponchable, bastidor tubular, Truper",1925,7506240612698,1,24101507
100811,"Tripié telescópico para nivel láser, altura max. 1.45 m",1125,7506240681397,1,31162800
100812,"Lentes de seguridad para láser verde, Truper",179,7506240681403,1,46181811
100815,"Juego de 4 brocasierras bimetálicas y 1 mandril, Expert",715,7506240679622,2,31162800
100816,"Juego de 3 piezas para instalar cerraduras, Truper Expert",399,7506240679639,2,31162800
100817,"Llave p/manguera, de latón, 140g, 1/2', granel, TRUPER",95,7506240679950,1,31162800
100825,"Protección para soldar, peto de mezclilla, Truper",155,7506240680291,1,46181700
100826,"Protección para soldar, mangas de mezclilla, Truper",149,7506240680307,1,46181700
100827,"Protección para soldar, capucha de mezclilla, Truper",135,7506240680314,1,46181700
100850,"Navaja auto-retráctil de seguridad 7', Truper",259,7506240680321,1,27111500
100851,"Carda copa 3' alambre trenzado fino, Multi-rosca, Truper",155,7506240679073,1,31162800
100852,"Carda copa 4' alambre trenzado fino, Multi-rosca, Truper",245,7506240679080,1,31162800
100853,"Carda copa 5' alambre trenzado fino, Multi-rosca, Truper",305,7506240679097,1,31162800
100854,"Carda copa 3' alambre trenzado grueso, Multi-rosca, Truper",155,7506240679103,1,31162800
100855,"Carda copa 4' alambre trenzado grueso, Multi-rosca, Truper",245,7506240679110,1,31162800
100856,"Carda copa 5' alambre trenzado grueso, Multi-rosca, Truper",305,7506240679127,1,31162800
100857,"Carda copa 3' alambre ondulado fino, Multi-rosca, Truper",117,7506240679134,1,31162800
100858,"Carda copa 4' alambre ondulado fino, Multi-rosca, Truper",195,7506240679141,1,31162800
100859,"Carda copa 5' alambre ondulado fino, Multi-rosca, Truper",289,7506240679158,1,31162800
100860,"Charola para báscula mecánica, Truper",229,7506240682646,1,31162800
100861,"Charola para báscula mecánica colgante, Truper",525,7506240682653,1,31162800
100868,"Rotomartillo SDS Max 6kg, 7J, 1100W, TRUPER EXPERT",6350,7506240682455,2,27111515
100869,"Rotomartillo SDS Max 9kg, 15J, 1500W, TRUPER EXPERT",13250,7506240682462,2,27112700
100870,"Carda copa 5' alambre ondulado grueso, Multi-rosca, Truper",289,7506240679165,1,31162800
100871,"Báscula electrónica multifunciones con torreta 40 kg, Truper",1815,7506240689317,1,31162800
100873,"Dado de 3/16', 12 puntas, cuadro 1/4', Truper",30,7506240692621,1,27111700
100874,"Dado de 7/32', 12 puntas, cuadro 1/4', Truper",30,7506240692638,1,27111700
100876,"Dado de 9/32', 12 puntas, cuadro 1/4', Truper",30,7506240692652,1,27111700
100878,"Dado de 5/16', 12 puntas, cuadro 1/4', Truper",30,7506240692669,1,27111700
100879,"Dado de 11/32', 12 puntas, cuadro 1/4', Truper",32,7506240692676,1,27111700
100885,"Cortador azulejo 25' (63cm) gran formato c/maletín, EXPERT",2395,7506240683469,2,31162800
100890,"Martillo demoledor SDS Max 6kg, 14J, 1200W, TRUPER EXPERT",7250,7506240682417,2,27111602
100891,"Martillo demoledor SDS Max 10kg, 25J, 1500W, TRUPER EXPERT",10950,7506240682424,2,27111602
100893,"Martillo demoledor HEX 20 kg, 55J, 1600W, TRUPER EXPERT",14500,7506240682431,2,27111602
100894,"Martillo demoledor HEX 30 kg, 62J, 2000W, TRUPER EXPERT",28500,7506240682448,2,27112700
100900,"Mini soldadora inversora 100A, 127V, TRUPER",2450,7506240681786,1,23271700
100902,"Esmeriladora angular 4-1/2', 1100W, TRUPER PRO",1225,7506240682882,1,27111905
100903,"Cama de plástico 36' para mecánico, Truper",1035,7506240683803,1,31162800
100904,"Cama de plástico 40' para mecánico, Truper",1150,7506240683810,1,31162800
100905,"Dado largo impacto prot. plást. 21 mm, 6 puntas, cuadro 1/2'",179,7506240688334,1,27111700
100906,"Adaptador de impacto 1/2' (H) x 3/8' (M), Truper",109,7506240694441,1,31162800
100907,"Adaptador de impacto 1/2' (H) x 3/4' (M), Truper",215,7506240694458,1,31162800
100911,"Conjunto impermeable triple capa, talla CH, Truper Expert",545,7506240680109,2,46181506
100913,"Conjunto impermeable triple capa, talla G, Truper Expert",545,7506240680123,2,46181506
100914,"Conjunto impermeable triple capa, talla XG, Truper Expert",545,7506240680130,2,46181506
100916,"Dado de 9/16', 6 puntas, cuadro 1/4', Truper",37,7506240692720,1,27111700
100917,"Dado de 5/32', 12 puntas, cuadro 1/4', Truper",30,7506240692614,1,27111700
100919,"Dado largo de 1/4', 6 puntas, cuadro 3/8', Truper",62,7506240694106,1,27111704
100921,"Dado largo impacto de 22 mm, 6 puntas, cuadro 1/2', Truper",235,7506240694182,1,27111700
100922,"Dado largo impacto de 23 mm, 6 puntas, cuadro 1/2', Truper",235,7506240694199,1,27111700
100923,"Dado largo impacto de 24 mm, 6 puntas, cuadro 1/2', Truper",235,7506240694540,1,27111700
100924,"Dado largo impacto de 25 mm, 6 puntas, cuadro 1/2', Truper",249,7506240694205,1,27111700
100925,"Dado largo impacto de 26 mm, 6 puntas, cuadro 1/2', Truper",249,7506240694557,1,27111700
100926,"Dado largo impacto de 27 mm, 6 puntas, cuadro 1/2', Truper",275,7506240694212,1,27111700
100927,"Dado largo impacto prot. plást. 3/4', 6 puntas, cuadro 1/2'",179,7506240692546,1,27111700
100928,"Dado largo impacto prot. plást. 13/16', 6 puntas,cuadro 1/2'",179,7506240692553,1,27111700
100929,"Dado largo impacto prot. plást. 7/8', 6 puntas, cuadro 1/2'",179,7506240692560,1,27111700
100930,"Dado largo impacto prot. plást. 17 mm, 6 puntas, cuadro 1/2'",179,7506240692577,1,27111700
100931,"Dado largo impacto prot. plást. 19 mm, 6 puntas, cuadro 1/2'",179,7506240692584,1,27111700
100933,"Juego 8 llaves allen mm extralargas mango T, punta de bola",585,7506240681410,1,31162800
100934,"Juego 8 llaves allen std extralargas mango T, punta de bola",585,7506240681427,1,27111728
100949,"Adaptador de Impacto 3/4' (H) x 1/2' (M), Truper",249,7506240694502,1,31162800
100950,"Adaptador de Impacto 3/4' (H) x 1' (M), Truper",465,7506240694519,1,31162800
100953,"Dado de 14 mm, 12 puntas, cuadro 1/4', Truper",37,7506240692874,1,27111700
100954,"Router (Rebajadora) 1200W, 1-3/4 HP, TRUPER PRO",1735,7506240680994,1,31162800
100955,Larguero de bastidor calibre 16 para carretillas TRUPER,135,7506240679318,1,31162800
100957,"Nariz de bastidor calibre 16 para CAT-50X y 60X, EXPERT",70,7506240679325,2,31162800
100958,"Larguero de bastidor calibre 14 para CAT-50X y 60X, EXPERT",165,7506240679332,2,31162800
100959,"Metro manguera rígida 2' succión para motobomba, rollo 30m",195,7506240683650,1,31162800
100961,"Dado de 3/8', 12 puntas, cuadro 1/4', Truper",32,7506240692683,1,27111700
100962,"Dado de 7/16', 12 puntas, cuadro 1/4', Truper",34,7506240692690,1,27111700
100965,"Dado de 9/16', 12 puntas, cuadro 1/4', Truper",37,7506240692713,1,27111700
100967,"Dado de 14 mm, 6 puntas, cuadro 1/4', Truper",37,7506240692898,1,27111700
100969,"Dado largo de 5 mm, 6 puntas, cuadro 1/4', Truper",39,7506240692744,1,27111700
100974,"Dado de 5 mm, 12 puntas, cuadro 1/4', Truper",30,7506240692775,1,27111700
100978,"Dado de 6 mm, 12 puntas, cuadro 1/4', Truper",30,7506240692799,1,27111700
100979,"Dado de 7 mm, 12 puntas, cuadro 1/4', Truper",30,7506240692805,1,27111700
100980,"Dado de 8 mm, 12 puntas, cuadro 1/4', Truper",30,7506240692812,1,27111700
100981,"Dado de 9 mm, 12 puntas, cuadro 1/4', Truper",32,7506240692829,1,27111700
100982,"Dado de 10 mm, 12 puntas, cuadro 1/4', Truper",32,7506240692836,1,27111700
100984,"Dado de 11 mm, 12 puntas, cuadro 1/4', Truper",34,7506240692843,1,27111700
100987,"Dado de 13 mm, 12 puntas, cuadro 1/4', Truper",36,7506240692867,1,27111700
100989,"Taladro magnético 1-3/8', 1200W, TRUPER EXPERT",12750,7506240681922,2,23101502
100990,"Dado largo de 5/16', 6 puntas, cuadro 3/8', Truper",62,7506240694113,1,27111704
100992,"Dado largo de 7 mm, 6 puntas, cuadro 3/8', Truper",55,7506240694137,1,27111704
100994,"Dado largo de 9 mm, 6 puntas, cuadro 3/8', Truper",55,7506240694151,1,27111704
100995,"Dado largo de 20 mm, 6 puntas, cuadro 3/8', Truper",102,7506240694168,1,27111704
100996,"Dado de 6 mm, 12 puntas, cuadro 3/8', Truper",36,7506240694175,1,27111704
101001,"Dado largo de 5/16' 12 puntas, cuadro 1/2', Truper",93,7506240688280,1,27111704
101002,"Dado largo de 3/8' 12 puntas, cuadro 1/2', Truper",93,7506240688273,1,27111704
101003,"Dado largo de 7/16' 12 puntas, cuadro 1/2', Truper",93,7506240688266,1,27111704
101006,"Dado de 26 mm, 6 puntas, cuadro 1/2', Truper",102,7506240688242,1,27111704
101007,"Dado de 27 mm, 6 puntas, cuadro 1/2', Truper",115,7506240688235,1,27111704
101008,"Dado largo de 20 mm, 6 puntas, cuadro 1/2', Truper",113,7506240688228,1,27111704
101009,"Dado largo de 21 mm, 6 puntas, cuadro 1/2', Truper",113,7506240688211,1,27111704
101010,"Dado largo de 22 mm, 6 puntas, cuadro 1/2', Truper",130,7506240688204,1,27111704
101011,"Dado largo de 23 mm, 6 puntas, cuadro 1/2', Truper",145,7506240688198,1,27111704
101012,"Dado largo de 24 mm, 6 puntas, cuadro 1/2', Truper",145,7506240688181,1,27111704
101013,"Dado largo de 25 mm, 6 puntas, cuadro 1/2', Truper",165,7506240688174,1,27111704
101014,"Dado largo de 26 mm, 6 puntas, cuadro 1/2', Truper",179,7506240688167,1,27111704
101015,"Dado largo de 27 mm, 6 puntas, cuadro 1/2', Truper",187,7506240688150,1,27111704
101016,"Dado de 1', 6 puntas, cuadro 3/4', Truper",199,7506240694229,1,27111704
101030,Nariz de bastidor calibre 18 p/ carretillas TRUPER y PRETUL,55,7506240679301,1,31162800
101033,"Llave ajustable (perico) 6' boca ancha Comfort Grip, Expert",215,7506240684626,2,27111700
101034,"Llave ajustable (perico) 8' boca ancha Comfort Grip, Expert",259,7506240684633,2,27111700
101035,"Llave ajustable (perico) 10' boca ancha Comfort Grip, Expert",399,7506240684640,2,27111700
101036,"Llave ajustable (perico) 12' boca ancha Comfort Grip, Expert",585,7506240684657,2,27111700
101040,"Metro manguera rígida 3' succión para motobomba, rollo 30m",339,7506240683667,1,31162800
101041,"Metro manguera rígida 4' succión para motobomba, rollo 30m",525,7506240683674,1,31162800
101047,"Juego con 4 barras de palanca, Truper",1050,7506240681878,1,31162800
101072,"Esmeriladora angular neumática 4-1/2', Truper",2015,7506240682905,1,27111905
101080,"Pistola metálica para sopletear con gancho, TRUPER",259,7506240682011,1,31162800
101081,"Espátula 2' acero inoxidable con mango de madera, Expert",102,7506240683827,2,27111909
101083,"Espátula 3' acero inoxidable con mango de madera, Expert",109,7506240683834,2,27111909
101084,"Espátula 4' acero inoxidable con mango de madera, Expert",117,7506240683841,2,27111909
101085,"Espátula 5' acero inoxidable con mango de madera, Expert",135,7506240683858,2,27111909
101086,"Espátula 6' acero inoxidable con mango de madera, Expert",139,7506240683865,2,27111909
101089,"Carrete con 12 m de cable primario rojo calibre 18, Truper",135,7506240683117,1,26121600
101090,"Pistola p/pintar gravedad LVLP vaso plástico, 1.4 mm, Truper",715,7506240682660,1,27112700
101091,"Pistola p/pintar gravedad LVLP vaso plástico, 1.7 mm, Truper",715,7506240682677,1,27112700
101092,"Pistola p/pintar gravedad LVLP vaso plástico, 2 mm, Truper",715,7506240682684,1,27112700
101101,"Navaja abatible 6' cuerpo de aluminio y acero inox, Truper",195,7506240683551,1,31162800
101106,"Broca SDS Plus 5 x 110 mm, Truper",33,7506240682097,1,27111500
101107,"Broca SDS Plus 5 x 160 mm, Truper",38,7506240682103,1,27111500
101108,"Broca SDS Plus 6 x 110 mm, Truper",35,7506240682110,1,27111500
101109,"Broca SDS Plus 6 x 160 mm, Truper",39,7506240682127,1,27111500
101111,"Careta electrónica p/soldar, panel digital, calavera, 9 a 13",925,7506240682479,1,46181700
101112,"Carrete con 6 m de cable primario rojo calibre 14, Truper",135,7506240683124,1,26121600
101113,"Carrete con 6 m de cable primario negro calibre 14, Truper",135,7506240683131,1,26121600
101114,"Carrete con 3.5 m de cable primario rojo calibre 12, Truper",135,7506240683148,1,26121600
101115,"Carrete con 3.5 m de cable primario negro calibre 12, Truper",135,7506240683155,1,26121600
101116,"Carrete con 2.5 m de cable primario rojo calibre 10, Truper",135,7506240683162,1,31162800
101117,"Carrete con 2.5 m de cable primario negro calibre 10, Truper",135,7506240683179,1,26121600
101119,"Cautín 25 W profesional tipo lápiz para electrónica, Truper",145,7506240682820,1,23271806
101120,"Carrete con 12 m de cable primario negro calibre 18, Truper",135,7506240683186,1,26121600
101121,"Carrete con 9 m de cable primario rojo calibre 16, Truper",135,7506240683193,1,26121600
101122,"Carrete con 9 m de cable primario negro calibre 16, Truper",135,7506240683209,1,26121600
101130,"Gabardina impermeable triple capa, talla CH, Truper Expert",305,7506240683223,2,46181543
101132,"Gabardina impermeable triple capa, talla G, Truper Expert",305,7506240683247,2,46181543
101133,"Gabardina impermeable triple capa, talla XG, Truper Expert",305,7506240683254,2,46181543
101136,"Bujía para motobomba, Truper",49,7506240682929,1,31162800
101137,"Kit de bayoneta y empaque para motobomba, Truper",13.5,7506240682936,1,31162800
101138,"Tapón de gasolina para motobomba, Truper",67,7506240682943,1,31162800
101139,"Filtro de gasolina para motobomba, Truper",20,7506240682950,1,31162800
101172,"Extintor portátil recargable 0.5 kg, polvo tipo ABC, Truper",365,7506240684572,1,31162800
101186,"Broquero 3/8' sin llave, para máquinas inalámbricas, TRUPER",229,7506240685036,1,27111500
101188,"Broca SDS Plus 12 x 160 mm, Truper",69,7506240682233,1,27112800
101189,"Broca SDS Plus 12 x 210 mm, Truper",82,7506240682240,1,27112800
101190,"Broca SDS Plus 6 x 210 mm, Truper",46,7506240682134,1,27111500
101191,"Broca SDS Plus 7 x 160 mm, Truper",44,7506240682141,1,27111500
101192,"Broca SDS Plus 8 x 110 mm, Truper",42,7506240682158,1,27111500
101193,"Broca SDS Plus 8 x 160 mm, Truper",46,7506240682165,1,27111500
101194,"Broca SDS Plus 8 x 210 mm, Truper",55,7506240682172,1,27111500
101195,"Broca SDS Plus 8 x 260 mm, Truper",59,7506240682189,1,27111500
101196,"Broca SDS Plus 10 x 160 mm, Truper",56,7506240682196,1,27111500
101197,"Broca SDS Plus 10 x 210 mm, Truper",66,7506240682202,1,27111500
101198,"Broca SDS Plus 10 x 260 mm, Truper",69,7506240682219,1,27111500
101199,"Broca SDS Plus 10 x 460 mm, Truper",102,7506240682226,1,27111500
101200,"Broca SDS Plus 12 x 260 mm, Truper",86,7506240682257,1,27112800
101201,"Broca SDS Plus 14 x 160 mm, Truper",97,7506240682264,1,27112800
101202,"Broca SDS Plus 14 x 210 mm, Truper",105,7506240682271,1,27112800
101203,"Broca SDS Plus 14 x 460 mm, Truper",155,7506240682288,1,27112800
101204,"Broca SDS Plus 16 x 210 mm, Truper",117,7506240682295,1,27112800
101205,"Broca SDS Plus 16 x 310 mm, Truper",139,7506240682301,1,27112800
101206,"Broca SDS Plus 16 x 460 mm, Truper",196,7506240682318,1,27112800
101207,"Broca SDS Plus 18 x 260 mm, Truper",179,7506240682325,1,27112800
101208,"Broca SDS Plus 18 x 460 mm, Truper",229,7506240682332,1,27112800
101209,"Broca SDS Plus 20 x 460 mm, Truper",229,7506240682349,1,27112800
101210,"Broca SDS Plus 22 x 460 mm, Truper",369,7506240682356,1,27112800
101211,"Broca SDS Plus 25 x 460 mm, Truper",399,7506240682363,1,27112800
101219,Bastón luminoso de 53 cm con luz LED y clip para cinturón,385,7506240683742,1,39111500
101220,"Rotomartillo SDS Plus 4 Joules, 1000W, TRUPER EXPERT",3750,7506240683636,2,27111515
101221,"Rotomartillo SDS Plus 6 Joules, 1100W, TRUPER EXPERT",4950,7506240683643,2,27111515
101231,"Cincel plano zanco hexagonal de 1-3/8' x 20', Truper",655,7506240681984,1,27111900
101232,"Cincel pala zanco hexagonal de 3' x 16', Truper",855,7506240681991,1,27111900
101234,"Broquero 1/2' sin llave, para máquinas inalámbricas, TRUPER",219,7506240684817,1,27111500
101237,"Cincel plano SDS max 1' x 16', Truper",305,7506240683315,1,31162800
101239,"Cincel hueco para acanalado SDS max 7/8' x 16', Truper",305,7506240683339,1,31162800
101242,"Cortador azulejo 40' (100cm) gran formato c/maletín, EXPERT",3850,7506240685913,2,31162800
101246,"Dado punta corta bristol M14, cuadro 1/2', Truper",135,7506240691556,1,31162800
101247,"Dado punta corta bristol M16, cuadro 1/2', Truper",157,7506240691563,1,31162800
101248,"Dado punta larga bristol M5, cuadro 1/2', Truper",102,7506240691570,1,31162800
101249,"Dado punta larga bristol M6, cuadro 1/2', Truper",102,7506240691587,1,31162800
101260,Protector facial Truper Expert,399,7506240683476,2,31162800
101261,Mica para protector facial Truper Expert,229,7506240683483,2,31162800
101262,Suspensión para protector facial con matraca Truper Expert,179,7506240683490,2,31162800
101274,"Dado punta corta bristol M12, cuadro 1/2', Truper",117,7506240691594,1,31162800
101280,"Pistola calafateadora reforzada, TRUPER",165,7506240684237,1,27112906
101281,"Mochila Portaherramientas, Truper Expert",2105,7506240684244,2,24111514
101292,"Dado punta corta bristol M5, cuadro 1/2', Truper",93,7506240691600,1,31162800
101293,"Dado punta corta bristol M6, cuadro 1/2', Truper",93,7506240691617,1,31162800
101294,"Dado punta corta bristol M8, cuadro 1/2', Truper",102,7506240691624,1,31162800
101295,"Dado punta corta bristol M10, cuadro 1/2', Truper",102,7506240691631,1,31162800
101300,"Dado punta larga bristol M8, cuadro 1/2', Truper",109,7506240691648,1,31162800
101301,"Dado punta larga bristol M10, cuadro 1/2', Truper",117,7506240691655,1,31162800
101302,"Dado punta larga bristol M12, cuadro 1/2', Truper",149,7506240691662,1,31162800
101303,"Dado punta larga bristol M14, cuadro 1/2', Truper",179,7506240691679,1,31162800
101304,"Dado punta larga bristol M16, cuadro 1/2', Truper",245,7506240691686,1,31162800
101320,"Charola de acero inoxidable para báscula electrónica, Truper",135,7506240685135,1,31162800
101321,"Eliminador de baterías para báscula electrónica, Truper",77,7506240685142,1,31162800
101322,Pata ajustable para báscula electrónica de mesa (40 kg),8,7506240685159,1,31162800
101323,"Pata ajustable para báscula electrónica de plataforma,8 mm",11,7506240685166,1,31162800
101324,"Pata ajustable para báscula electrónica de plataforma,10 mm",12.5,7506240685173,1,31162800
101327,"Motor a gasolina 6.5 HP, Truper",3195,7506240688723,1,31162800
101328,"Motor a gasolina 9 HP, Truper",5950,7506240688730,1,31162800
101329,"Motor a gasolina 13 HP, Truper",6950,7506240688747,1,31162800
101330,"Linterna LED recargable, de aluminio, 420 lm, TRUPER",395,7506240685210,1,39101600
101381,"Linterna LED recargable, de aluminio, 340 lm, TRUPER",195,7506240688921,1,39101600
101386,Escuadra 16'x24' de aluminio color naranja para cantero,255,7506240684565,1,31162800
101389,"Serrucho de poda 12',hoja curva,6 DPP,mango plástico, TRUPER",155,7506240683278,1,31162800
101393,"Felpa para rodillo 9x1-1/4' superficies extrarrugosas,EXPERT",330,7506240685876,2,31162800
101394,"Felpa para rodillo 9' x 3/4' superficies rugosas, EXPERT",292,7506240685883,2,31162800
101398,Cautín 48 W profesional para electrónica con estación,765,7506240686682,1,23271806
101400,"Pistola calafateadora con cremallera, TRUPER",139,7506240684688,1,27112700
101428,"Kit Compresor s/aceite,24L,mang. y pistola grav,127V, TRUPER",4050,7506240686484,1,31162800
101430,"Serrucho de poda 14',hoja curva,6 DPP,mango plástico, TRUPER",169,7506240683285,1,31162800
101445,Rollo 5 m cinta antiderrapante transp. 25mm p/áreas húmedas,109,7506240686828,1,31201500
101446,Rollo 5 m cinta antiderrapante transp. 50mm p/áreas húmedas,195,7506240686835,1,31201500
101447,Tarjeta 6 tiras 23cm antiderrapantes trans. 50mm área húmeda,77,7506240686842,1,31201500
101448,Rollo 5 m de cinta antiderrapante ama/negra 50mm c/abrasivo,179,7506240686859,1,31201500
101449,Rollo 18 m de cinta antiderrapante ama/negra 50mm c/abrasivo,515,7506240686866,1,31201500
101450,Rollo de 5 m cinta antiderrapante fotolumini. 50 mm abrasivo,355,7506240686873,1,31201500
101451,Rollo de 18m cinta antiderrapante fotolumini. 50 mm abrasivo,1065,7506240686880,1,31201500
